Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Product_Category,Sub_Category,Product Name,Sales_Amount,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Customer_Type,Quantity,Profit,
5224,CA-2018-117401,18-05-2018,22-05-2018,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,10.7975,8.638,Retail,Card,New,4,8.638,
5225,US-2018-109582,12-09-2018,17-09-2018,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,18.49333333,14.79466667,Online,Card,New,9,33.288,
5226,CA-2017-119865,21-06-2017,26-06-2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,9.14,7.312,Online,Cash,New,4,7.312,
5227,CA-2017-119865,21-06-2017,26-06-2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,20.68266667,16.54613333,Online,Card,New,9,37.2288,
5228,CA-2017-119865,21-06-2017,26-06-2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,176.784,141.4272,Retail,Cash,New,2,70.7136,
5229,US-2015-147648,26-11-2015,01-12-2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,9.108888889,7.287111111,Online,Card,New,9,16.396,
5230,CA-2018-124436,19-03-2018,22-03-2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,1.624888889,1.299911111,Online,Card,New,9,2.9248,
5231,CA-2018-124436,19-03-2018,22-03-2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,69.716,55.7728,Retail,UPI,Returning,10,139.432,
5232,CA-2018-124436,19-03-2018,22-03-2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,3.86625,3.093,Retail,Cash,Returning,8,6.186,
5233,CA-2018-124436,19-03-2018,22-03-2018,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,27.496,21.9968,Retail,UPI,Returning,1,5.4992,
5234,CA-2015-115084,18-10-2015,22-10-2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,201.78,161.424,Retail,Card,Returning,3,121.068,
5235,CA-2018-131037,22-08-2018,23-08-2018,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.008,42.0016,33.60128,Retail,Cash,Returning,5,42.0016,
5236,CA-2017-111143,19-11-2017,22-11-2017,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,18.32,14.656,Online,Cash,New,3,10.992,
5237,CA-2015-166744,20-09-2015,24-09-2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,18.24666667,14.59733333,Retail,Card,Returning,9,32.844,
5238,CA-2015-166744,20-09-2015,24-09-2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,120.98,96.784,Online,Cash,New,3,72.588,
5239,CA-2015-166744,20-09-2015,24-09-2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,59.98,47.984,Online,UPI,New,1,11.996,
5240,CA-2017-116561,11-09-2017,17-09-2017,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,33.294,26.6352,Online,Card,New,10,66.588,
5241,CA-2017-116561,11-09-2017,17-09-2017,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,19.936,15.9488,Retail,UPI,New,2,7.9744,
5242,CA-2017-110730,23-09-2017,26-09-2017,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2.736,2.1888,Retail,UPI,Returning,5,2.736,
5243,CA-2018-146367,04-08-2018,08-08-2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,1.106,0.8848,Retail,Cash,New,3,0.6636,
5244,CA-2017-149454,25-07-2017,26-07-2017,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,2.61,2.088,Online,Card,New,4,2.088,
5245,CA-2017-156265,02-08-2017,04-08-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,19.49485714,15.59588571,Retail,Cash,New,7,27.2928,
5246,CA-2017-156265,02-08-2017,04-08-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.576,166.788,133.4304,Online,UPI,Returning,2,66.7152,
5247,CA-2017-156265,02-08-2017,04-08-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,4.181333333,3.345066667,Retail,UPI,New,3,2.5088,
5248,US-2016-168914,21-05-2016,27-05-2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,3.461333333,2.769066667,Retail,Card,New,6,4.1536,
5249,US-2018-110989,03-11-2018,05-11-2018,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,8.7,6.96,Retail,UPI,New,5,8.7,
5250,CA-2016-106215,16-04-2016,21-04-2016,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.576,12.576,10.0608,Retail,Card,Returning,1,2.5152,
5251,US-2017-169369,12-12-2017,18-12-2017,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,27.77222222,22.21777778,Retail,UPI,Returning,9,49.99,
5252,US-2017-169369,12-12-2017,18-12-2017,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,49.12,39.296,Retail,UPI,New,1,9.824,
5253,CA-2016-132318,30-10-2016,02-11-2016,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,22.86375,18.291,Retail,Card,Returning,8,36.582,
5254,US-2015-131982,07-03-2015,11-03-2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,53.824,43.0592,Retail,Cash,New,2,21.5296,
5255,CA-2016-125185,05-03-2016,07-03-2016,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,24.843,19.8744,Online,Card,Returning,4,19.8744,
5256,CA-2016-125185,05-03-2016,07-03-2016,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,5.594666667,4.475733333,Retail,Card,Returning,6,6.7136,
5257,CA-2017-130078,08-08-2017,14-08-2017,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,10.56,1.32,1.056,Online,UPI,Returning,8,2.112,
5258,US-2018-114034,03-01-2018,08-01-2018,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,5.554285714,4.443428571,Retail,Card,Returning,7,7.776,
5259,US-2018-115595,09-10-2018,11-10-2018,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,35.2,28.16,Retail,Cash,Returning,1,7.04,
5260,CA-2018-158722,20-10-2018,26-10-2018,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,45.528,22.764,18.2112,Retail,Card,New,2,9.1056,
5261,CA-2015-105165,07-09-2015,10-09-2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,32.796,26.2368,Online,Card,New,6,39.3552,
5262,CA-2015-105165,07-09-2015,10-09-2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,0.292,0.2336,Online,Cash,Returning,10,0.584,
5263,CA-2015-105165,07-09-2015,10-09-2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,20.0795,16.0636,Online,UPI,New,10,40.159,
5264,CA-2015-105165,07-09-2015,10-09-2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,46.688,37.3504,Retail,Card,New,1,9.3376,
5265,CA-2015-105165,07-09-2015,10-09-2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,2.429333333,1.943466667,Online,Cash,New,9,4.3728,
5266,CA-2018-147452,30-09-2018,03-10-2018,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,11.76,9.408,Online,Card,New,1,2.352,
5267,CA-2018-147452,30-09-2018,03-10-2018,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,20.9925,16.794,Online,Card,New,8,33.588,
5268,CA-2018-147452,30-09-2018,03-10-2018,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1.296666667,1.037333333,Retail,Card,New,3,0.778,
5269,US-2018-114657,16-11-2018,21-11-2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,26.22,20.976,Online,Card,Returning,2,10.488,
5270,CA-2018-144484,11-09-2018,11-09-2018,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,10.78666667,8.629333333,Retail,Cash,Returning,3,6.472,
5271,CA-2018-144484,11-09-2018,11-09-2018,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,50.825,40.66,Online,Cash,New,8,81.32,
5272,CA-2018-125913,16-01-2018,16-01-2018,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,6.98,5.584,Online,UPI,New,4,5.584,
5273,CA-2018-125913,16-01-2018,16-01-2018,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,49.959,39.9672,Online,Cash,New,8,79.9344,
5274,US-2017-158309,26-11-2017,29-11-2017,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.744,3.744,2.9952,Retail,Card,New,1,0.7488,
5275,CA-2016-162887,07-11-2016,09-11-2016,Second Class,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,79.46666667,63.57333333,Retail,Card,New,9,143.04,
5276,CA-2018-147333,14-12-2018,20-12-2018,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,39.95,31.96,Online,UPI,New,4,31.96,
5277,CA-2018-147333,14-12-2018,20-12-2018,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,7.458333333,5.966666667,Online,Cash,Returning,6,8.95,
5278,CA-2015-113859,13-09-2015,17-09-2015,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,37.79066667,30.23253333,Online,UPI,Returning,9,68.0232,
5279,CA-2015-159681,07-12-2015,13-12-2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,35.17333333,28.13866667,Retail,Card,Returning,3,21.104,
5280,US-2018-104094,07-09-2018,11-09-2018,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,1.497777778,1.198222222,Retail,UPI,New,9,2.696,
5281,CA-2018-152709,07-10-2018,12-10-2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,17.104,13.6832,Retail,Card,New,5,17.104,
5282,CA-2016-105158,05-09-2016,10-09-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,0.77,0.616,Retail,Cash,New,8,1.232,
5283,CA-2016-105158,05-09-2016,10-09-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,5.262857143,4.210285714,Online,UPI,New,7,7.368,
5284,CA-2015-133424,30-03-2015,04-04-2015,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,2.262857143,1.810285714,Online,Cash,New,7,3.168,
5285,CA-2015-133424,30-03-2015,04-04-2015,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,5.55,4.44,Online,Card,Returning,8,8.88,
5286,CA-2018-105991,05-05-2018,06-05-2018,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,21.24,16.992,Retail,UPI,Returning,1,4.248,
5287,CA-2018-105991,05-05-2018,06-05-2018,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552,3.184,2.5472,Retail,UPI,Returning,3,1.9104,
5288,CA-2018-105991,05-05-2018,06-05-2018,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.991,9.999,7.9992,Retail,UPI,New,9,17.9982,
5289,US-2018-136784,30-04-2018,05-05-2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,163.96,16.396,13.1168,Retail,Card,New,10,32.792,
5290,CA-2015-146283,08-09-2015,15-09-2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2.984,2.3872,Retail,UPI,New,6,3.5808,
5291,CA-2015-146283,08-09-2015,15-09-2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,322.2333333,257.7866667,Retail,UPI,New,3,193.34,
5292,CA-2015-146283,08-09-2015,15-09-2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,182.112,145.6896,Retail,Cash,New,1,36.4224,
5293,CA-2018-151218,20-06-2018,23-06-2018,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464,0.4464,0.35712,Retail,Card,Returning,10,0.8928,
5294,CA-2016-111073,26-12-2016,30-12-2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.588,5.1588,4.12704,Online,Card,New,10,10.3176,
5295,CA-2018-144883,15-08-2018,19-08-2018,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.4,10.08,8.064,Online,UPI,Returning,5,10.08,
5296,CA-2018-142174,04-03-2018,09-03-2018,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.568,14.928,11.9424,Retail,UPI,New,6,17.9136,
5297,CA-2018-108791,27-07-2018,31-07-2018,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,1.86125,1.489,Online,Cash,Returning,8,2.978,
